ProveAar;Opplegg;Mikrobe;Antibiotika;region;antall;Andel_R;Andel_S_I;antall_R;antall_S_I
2010;Blod;Enterococcus faecalis;Linezolid;Sør;54;0;100;0;54
2010;Blod;Enterococcus faecalis;Linezolid;Vest;70;0;100;0;70
2010;Blod;Enterococcus faecalis;Linezolid;Midt;59;0;100;0;59
2010;Blod;Enterococcus faecalis;Linezolid;Nord;39;0;100;0;39
2010;Blod;Enterococcus faecalis;Vancomycin;Oslo/Akershus;79;0;100;0;79
2010;Blod;Enterococcus faecalis;Vancomycin;Øst;79;0;100;0;79
2010;Blod;Enterococcus faecalis;Vancomycin;Sør;54;0;100;0;54
2010;Blod;Enterococcus faecalis;Vancomycin;Vest;70;0;100;0;70
2010;Blod;Enterococcus faecalis;Vancomycin;Midt;59;0;100;0;59
2010;Blod;Enterococcus faecalis;Vancomycin;Nord;39;0;100;0;39
2010;Blod;Enterococcus faecalis;Vancomycin;Norge;380;0;100;0;380
2010;Blod;Enterococcus faecium;Ampicillin;Norge;151;81.456953642;18.543046358;123;28
2010;Blod;Enterococcus faecium;Ampicillin;Oslo/Akershus;39;82.051282051;17.948717949;32;7
2010;Blod;Enterococcus faecium;Ampicillin;Øst;25;88;12;22;3
2010;Blod;Enterococcus faecium;Ampicillin;Sør;25;72;28;18;7
2010;Blod;Enterococcus faecium;Ampicillin;Vest;29;75.862068966;24.137931034;22;7
2010;Blod;Enterococcus faecium;Ampicillin;Midt;19;89.473684211;10.526315789;17;2
2010;Blod;Enterococcus faecium;Ampicillin;Nord;14;85.714285714;14.285714286;12;2
2010;Blod;Enterococcus faecium;Gentamicin;Oslo/Akershus;39;51.282051282;48.717948718;20;19
2010;Blod;Enterococcus faecium;Gentamicin;Øst;25;48;52;12;13
2010;Blod;Enterococcus faecium;Gentamicin;Sør;25;40;60;10;15
2010;Blod;Enterococcus faecium;Gentamicin;Vest;29;37.931034483;62.068965517;11;18
2010;Blod;Enterococcus faecium;Gentamicin;Midt;19;57.894736842;42.105263158;11;8
2010;Blod;Enterococcus faecium;Gentamicin;Nord;14;50;50;7;7
2010;Blod;Enterococcus faecium;Gentamicin;Norge;151;47.01986755;52.98013245;71;80
2010;Blod;Enterococcus faecium;Linezolid;Norge;151;0;100;0;151
2010;Blod;Enterococcus faecium;Linezolid;Oslo/Akershus;39;0;100;0;39
2010;Blod;Enterococcus faecium;Linezolid;Øst;25;0;100;0;25
2010;Blod;Enterococcus faecium;Linezolid;Sør;25;0;100;0;25
2010;Blod;Enterococcus faecium;Linezolid;Vest;29;0;100;0;29
2010;Blod;Enterococcus faecium;Linezolid;Midt;19;0;100;0;19
2010;Blod;Enterococcus faecium;Linezolid;Nord;14;0;100;0;14
2010;Blod;Enterococcus faecium;Vancomycin;Oslo/Akershus;39;0;100;0;39
2010;Blod;Enterococcus faecium;Vancomycin;Øst;25;0;100;0;25
2010;Blod;Enterococcus faecium;Vancomycin;Sør;25;0;100;0;25
2010;Blod;Enterococcus faecium;Vancomycin;Vest;29;3.4482758621;96.551724138;1;28
2010;Blod;Enterococcus faecium;Vancomycin;Midt;19;0;100;0;19
2010;Blod;Enterococcus faecium;Vancomycin;Nord;14;0;100;0;14
2010;Blod;Enterococcus faecium;Vancomycin;Norge;151;0.6622516556;99.337748344;1;150
2010;Blod;Escherichia coli;Ampicillin;Norge;1356;37.389380531;62.610619469;507;849
2010;Blod;Escherichia coli;Ampicillin;Oslo/Akershus;316;38.607594937;61.392405063;122;194
2010;Blod;Escherichia coli;Ampicillin;Øst;249;36.144578313;63.855421687;90;159
2010;Blod;Escherichia coli;Ampicillin;Sør;199;35.67839196;64.32160804;71;128
2010;Blod;Escherichia coli;Ampicillin;Vest;256;39.0625;60.9375;100;156
2010;Blod;Escherichia coli;Ampicillin;Midt;199;34.673366834;65.326633166;69;130
2010;Blod;Escherichia coli;Ampicillin;Nord;137;40.145985401;59.854014599;55;82
2010;Blod;Escherichia coli;Cefotaxim;Oslo/Akershus;316;3.4810126582;96.518987342;11;305
2010;Blod;Escherichia coli;Cefotaxim;Øst;249;2.4096385542;97.590361446;6;243
2010;Blod;Escherichia coli;Cefotaxim;Sør;199;4.5226130653;95.477386935;9;190
2010;Blod;Escherichia coli;Cefotaxim;Vest;256;2.34375;97.65625;6;250
2010;Blod;Escherichia coli;Cefotaxim;Midt;199;1.5075376884;98.492462312;3;196
2010;Blod;Escherichia coli;Cefotaxim;Nord;137;4.3795620438;95.620437956;6;131
2010;Blod;Escherichia coli;Cefotaxim;Norge;1356;3.0235988201;96.97640118;41;1315
2010;Blod;Escherichia coli;Ceftazidim;Norge;1356;1.8436578171;98.156342183;25;1331
2010;Blod;Escherichia coli;Ceftazidim;Oslo/Akershus;316;2.2151898734;97.784810127;7;309
2010;Blod;Escherichia coli;Ceftazidim;Øst;249;1.6064257028;98.393574297;4;245
2010;Blod;Escherichia coli;Ceftazidim;Sør;199;2.0100502513;97.989949749;4;195
2010;Blod;Escherichia coli;Ceftazidim;Vest;256;1.171875;98.828125;3;253
2010;Blod;Escherichia coli;Ceftazidim;Midt;199;1.0050251256;98.994974874;2;197
2010;Blod;Escherichia coli;Ceftazidim;Nord;137;3.6496350365;96.350364964;5;132
2010;Blod;Escherichia coli;Ciprofloxacin;Oslo/Akershus;316;10.443037975;89.556962025;33;283
2010;Blod;Escherichia coli;Ciprofloxacin;Øst;249;5.2208835341;94.779116466;13;236
2010;Blod;Escherichia coli;Ciprofloxacin;Sør;199;6.5326633166;93.467336683;13;186
2010;Blod;Escherichia coli;Ciprofloxacin;Vest;256;6.25;93.75;16;240
2010;Blod;Escherichia coli;Ciprofloxacin;Midt;199;7.5376884422;92.462311558;15;184
2010;Blod;Escherichia coli;Ciprofloxacin;Nord;137;5.1094890511;94.890510949;7;130
2010;Blod;Escherichia coli;Ciprofloxacin;Norge;1356;7.1533923304;92.84660767;97;1259
2010;Blod;Escherichia coli;ESBL;Norge;1356;2.9498525074;97.050147493;40;1316
2010;Blod;Escherichia coli;ESBL;Oslo/Akershus;316;3.4810126582;96.518987342;11;305
2010;Blod;Escherichia coli;ESBL;Øst;249;2.0080321285;97.991967871;5;244
2010;Blod;Escherichia coli;ESBL;Sør;199;4.0201005025;95.979899497;8;191
2010;Blod;Escherichia coli;ESBL;Vest;256;2.734375;97.265625;7;249
2010;Blod;Escherichia coli;ESBL;Midt;199;1.5075376884;98.492462312;3;196
2010;Blod;Escherichia coli;ESBL;Nord;137;4.3795620438;95.620437956;6;131
2010;Blod;Escherichia coli;Gentamicin;Oslo/Akershus;316;6.0126582278;93.987341772;19;297
2010;Blod;Escherichia coli;Gentamicin;Øst;249;4.016064257;95.983935743;10;239
2010;Blod;Escherichia coli;Gentamicin;Sør;199;4.0201005025;95.979899497;8;191
2010;Blod;Escherichia coli;Gentamicin;Vest;256;5.078125;94.921875;13;243
2010;Blod;Escherichia coli;Gentamicin;Midt;199;6.0301507538;93.969849246;12;187
2010;Blod;Escherichia coli;Gentamicin;Nord;137;2.9197080292;97.080291971;4;133
2010;Blod;Escherichia coli;Gentamicin;Norge;1356;4.8672566372;95.132743363;66;1290
2010;Blod;Escherichia coli;Meropenem;Norge;1356;0.0737463127;99.926253687;1;1355
2010;Blod;Escherichia coli;Meropenem;Oslo/Akershus;316;0;100;0;316
2010;Blod;Escherichia coli;Meropenem;Øst;249;0.4016064257;99.598393574;1;248
2010;Blod;Escherichia coli;Meropenem;Sør;199;0;100;0;199
2010;Blod;Escherichia coli;Meropenem;Vest;256;0;100;0;256
2010;Blod;Escherichia coli;Meropenem;Midt;199;0;100;0;199
2010;Blod;Escherichia coli;Meropenem;Nord;137;0;100;0;137
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Oslo/Akershus;316;1.582278481;98.417721519;5;311
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Øst;249;4.016064257;95.983935743;10;239
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Sør;199;0.5025125628;99.497487437;1;198
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Vest;256;0.390625;99.609375;1;255
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Midt;199;3.0150753769;96.984924623;6;193
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Nord;137;4.3795620438;95.620437956;6;131
2010;Blod;Escherichia coli;Piperacillin - tazobactam;Norge;1356;2.1386430678;97.861356932;29;1327
2010;Blod;Escherichia coli;Tigecyklin;Norge;1277;0.0783085356;99.921691464;1;1276
2010;Blod;Escherichia coli;Tigecyklin;Oslo/Akershus;315;0;100;0;315
2010;Blod;Escherichia coli;Tigecyklin;Øst;249;0;100;0;249
2010;Blod;Escherichia coli;Tigecyklin;Sør;122;0;100;0;122
2010;Blod;Escherichia coli;Tigecyklin;Vest;255;0.3921568627;99.607843137;1;254
2010;Blod;Escherichia coli;Tigecyklin;Midt;199;0;100;0;199
2010;Blod;Escherichia coli;Tigecyklin;Nord;137;0;100;0;137
2010;Blod;Klebsiella oxytoca;Cefotaxim;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Cefotaxim;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Cefotaxim;Midt;16;0;100;0;16
2010;Blod;Klebsiella oxytoca;Cefotaxim;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Cefotaxim;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Cefotaxim;Øst;30;0;100;0;30
2010;Blod;Klebsiella oxytoca;Cefotaxim;Norge;113;0;100;0;113
2010;Blod;Klebsiella oxytoca;Ceftazidim;Norge;113;0;100;0;113
2010;Blod;Klebsiella oxytoca;Ceftazidim;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Ceftazidim;Øst;30;0;100;0;30
2010;Blod;Klebsiella oxytoca;Ceftazidim;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Ceftazidim;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Ceftazidim;Midt;16;0;100;0;16
2010;Blod;Klebsiella oxytoca;Ceftazidim;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Øst;30;3.3333333333;96.666666667;1;29
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Midt;16;6.25;93.75;1;15
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Ciprofloxacin;Norge;113;1.7699115044;98.230088496;2;111
2010;Blod;Klebsiella oxytoca;ESBL;Norge;113;0;100;0;113
2010;Blod;Klebsiella oxytoca;ESBL;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;ESBL;Øst;30;0;100;0;30
2010;Blod;Klebsiella oxytoca;ESBL;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;ESBL;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;ESBL;Midt;16;0;100;0;16
2010;Blod;Klebsiella oxytoca;ESBL;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Gentamicin;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Gentamicin;Øst;30;3.3333333333;96.666666667;1;29
2010;Blod;Klebsiella oxytoca;Gentamicin;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Gentamicin;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Gentamicin;Midt;16;6.25;93.75;1;15
2010;Blod;Klebsiella oxytoca;Gentamicin;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Gentamicin;Norge;113;1.7699115044;98.230088496;2;111
2010;Blod;Klebsiella oxytoca;Meropenem;Norge;113;0;100;0;113
2010;Blod;Klebsiella oxytoca;Meropenem;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Meropenem;Øst;30;0;100;0;30
2010;Blod;Klebsiella oxytoca;Meropenem;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Meropenem;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Meropenem;Midt;16;0;100;0;16
2010;Blod;Klebsiella oxytoca;Meropenem;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Øst;30;6.6666666667;93.333333333;2;28
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Vest;20;0;100;0;20
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Midt;16;12.5;87.5;2;14
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Nord;9;0;100;0;9
2010;Blod;Klebsiella oxytoca;Piperacillin - tazobactam;Norge;113;3.5398230088;96.460176991;4;109
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Norge;113;4.4247787611;95.575221239;5;108
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Oslo/Akershus;26;0;100;0;26
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Øst;30;3.3333333333;96.666666667;1;29
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Sør;12;0;100;0;12
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Vest;20;5;95;1;19
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Midt;16;18.75;81.25;3;13
2010;Blod;Klebsiella oxytoca;Trimetoprim - sulfa;Nord;9;0;100;0;9
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Oslo/Akershus;101;3.9603960396;96.03960396;4;97
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Øst;81;6.1728395062;93.827160494;5;76
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Vest;108;2.7777777778;97.222222222;3;105
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Midt;64;3.125;96.875;2;62
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Cefotaxim;Norge;472;2.9661016949;97.033898305;14;458
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Norge;472;1.4830508475;98.516949153;7;465
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Oslo/Akershus;101;2.9702970297;97.02970297;3;98
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Øst;81;3.7037037037;96.296296296;3;78
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Vest;108;0.9259259259;99.074074074;1;107
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Midt;64;0;100;0;64
2010;Blod;Klebsiella pneumoniae;Ceftazidim;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Oslo/Akershus;101;9.900990099;90.099009901;10;91
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Øst;81;4.9382716049;95.061728395;4;77
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Sør;73;8.2191780822;91.780821918;6;67
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Vest;108;3.7037037037;96.296296296;4;104
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Midt;64;3.125;96.875;2;62
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Nord;45;4.4444444444;95.555555556;2;43
2010;Blod;Klebsiella pneumoniae;Ciprofloxacin;Norge;472;5.9322033898;94.06779661;28;444
2010;Blod;Klebsiella pneumoniae;ESBL;Norge;472;1.906779661;98.093220339;9;463
2010;Blod;Klebsiella pneumoniae;ESBL;Oslo/Akershus;101;3.9603960396;96.03960396;4;97
2010;Blod;Klebsiella pneumoniae;ESBL;Øst;81;4.9382716049;95.061728395;4;77
2010;Blod;Klebsiella pneumoniae;ESBL;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;ESBL;Vest;108;0.9259259259;99.074074074;1;107
2010;Blod;Klebsiella pneumoniae;ESBL;Midt;64;0;100;0;64
2010;Blod;Klebsiella pneumoniae;ESBL;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Gentamicin;Oslo/Akershus;101;2.9702970297;97.02970297;3;98
2010;Blod;Klebsiella pneumoniae;Gentamicin;Øst;81;3.7037037037;96.296296296;3;78
2010;Blod;Klebsiella pneumoniae;Gentamicin;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;Gentamicin;Vest;108;0.9259259259;99.074074074;1;107
2010;Blod;Klebsiella pneumoniae;Gentamicin;Midt;64;0;100;0;64
2010;Blod;Klebsiella pneumoniae;Gentamicin;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Gentamicin;Norge;472;1.4830508475;98.516949153;7;465
2010;Blod;Klebsiella pneumoniae;Meropenem;Norge;472;0;100;0;472
2010;Blod;Klebsiella pneumoniae;Meropenem;Oslo/Akershus;101;0;100;0;101
2010;Blod;Klebsiella pneumoniae;Meropenem;Øst;81;0;100;0;81
2010;Blod;Klebsiella pneumoniae;Meropenem;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;Meropenem;Vest;108;0;100;0;108
2010;Blod;Klebsiella pneumoniae;Meropenem;Midt;64;0;100;0;64
2010;Blod;Klebsiella pneumoniae;Meropenem;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Oslo/Akershus;101;0.9900990099;99.00990099;1;100
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Øst;81;3.7037037037;96.296296296;3;78
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Sør;73;0;100;0;73
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Vest;108;0.9259259259;99.074074074;1;107
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Midt;64;0;100;0;64
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Nord;45;0;100;0;45
2010;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Norge;472;1.0593220339;98.940677966;5;467
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Norge;472;17.161016949;82.838983051;81;391
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Oslo/Akershus;101;19.801980198;80.198019802;20;81
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Øst;81;24.691358025;75.308641975;20;61
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Sør;73;8.2191780822;91.780821918;6;67
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Vest;108;18.518518519;81.481481481;20;88
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Midt;64;17.1875;82.8125;11;53
2010;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Nord;45;8.8888888889;91.111111111;4;41
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Øst;18;0;100;0;18
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Sør;20;0;100;0;20
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Vest;27;3.7037037037;96.296296296;1;26
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Midt;19;0;100;0;19
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Nord;20;5;95;1;19
2010;Blod;Pseudomonas aeruginosa;Aztreonam;Norge;108;1.8518518519;98.148148148;2;106
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Norge;108;2.7777777778;97.222222222;3;105
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Øst;18;0;100;0;18
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Sør;20;0;100;0;20
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Vest;27;3.7037037037;96.296296296;1;26
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Midt;19;0;100;0;19
2010;Blod;Pseudomonas aeruginosa;Ceftazidim;Nord;20;10;90;2;18
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Øst;18;5.5555555556;94.444444444;1;17
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Sør;20;5;95;1;19
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Vest;27;3.7037037037;96.296296296;1;26
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Midt;19;0;100;0;19
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Nord;20;30;70;6;14
2010;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Norge;108;8.3333333333;91.666666667;9;99
2010;Blod;Pseudomonas aeruginosa;Imipenem;Norge;108;9.2592592593;90.740740741;10;98
2010;Blod;Pseudomonas aeruginosa;Imipenem;Oslo/Akershus;4;25;75;1;3
2010;Blod;Pseudomonas aeruginosa;Imipenem;Øst;18;11.111111111;88.888888889;2;16
2010;Blod;Pseudomonas aeruginosa;Imipenem;Sør;20;10;90;2;18
2010;Blod;Pseudomonas aeruginosa;Imipenem;Vest;27;3.7037037037;96.296296296;1;26
2010;Blod;Pseudomonas aeruginosa;Imipenem;Midt;19;5.2631578947;94.736842105;1;18
2010;Blod;Pseudomonas aeruginosa;Imipenem;Nord;20;15;85;3;17
2010;Blod;Pseudomonas aeruginosa;Meropenem;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Meropenem;Øst;18;0;100;0;18
2010;Blod;Pseudomonas aeruginosa;Meropenem;Sør;20;0;100;0;20
2010;Blod;Pseudomonas aeruginosa;Meropenem;Vest;27;0;100;0;27
2010;Blod;Pseudomonas aeruginosa;Meropenem;Midt;19;0;100;0;19
2010;Blod;Pseudomonas aeruginosa;Meropenem;Nord;20;5;95;1;19
2010;Blod;Pseudomonas aeruginosa;Meropenem;Norge;108;0.9259259259;99.074074074;1;107
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Norge;108;2.7777777778;97.222222222;3;105
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Øst;18;0;100;0;18
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Sør;20;0;100;0;20
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Vest;27;0;100;0;27
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Midt;19;5.2631578947;94.736842105;1;18
2010;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Nord;20;10;90;2;18
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Oslo/Akershus;4;0;100;0;4
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Øst;18;0;100;0;18
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Sør;20;0;100;0;20
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Vest;27;0;100;0;27
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Midt;19;0;100;0;19
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Nord;20;10;90;2;18
2010;Blod;Pseudomonas aeruginosa;Tobramycin;Norge;108;1.8518518519;98.148148148;2;106
2010;Blod;Staphylococcus aureus;Cefoxitin;Norge;1454;1.9944979367;98.005502063;29;1425
2010;Blod;Staphylococcus aureus;Cefoxitin;Oslo/Akershus;347;1.1527377522;98.847262248;4;343
2010;Blod;Staphylococcus aureus;Cefoxitin;Øst;328;0.6097560976;99.390243902;2;326
2010;Blod;Staphylococcus aureus;Cefoxitin;Sør;233;0.8583690987;99.141630901;2;231
2010;Blod;Staphylococcus aureus;Cefoxitin;Vest;210;3.8095238095;96.19047619;8;202
2010;Blod;Staphylococcus aureus;Cefoxitin;Midt;172;6.3953488372;93.604651163;11;161
2010;Blod;Staphylococcus aureus;Cefoxitin;Nord;164;1.2195121951;98.780487805;2;162
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Oslo/Akershus;256;5.859375;94.140625;15;241
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Øst;195;2.0512820513;97.948717949;4;191
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Sør;146;4.1095890411;95.890410959;6;140
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Vest;164;4.8780487805;95.12195122;8;156
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Midt;125;3.2;96.8;4;121
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Nord;112;1.7857142857;98.214285714;2;110
2010;Blod;Staphylococcus aureus;Ciprofloxacin;Norge;998;3.9078156313;96.092184369;39;959
2010;Blod;Staphylococcus aureus;Erytromycin;Norge;998;5.1102204409;94.889779559;51;947
2010;Blod;Staphylococcus aureus;Erytromycin;Oslo/Akershus;256;5.859375;94.140625;15;241
2010;Blod;Staphylococcus aureus;Erytromycin;Øst;195;2.0512820513;97.948717949;4;191
2010;Blod;Staphylococcus aureus;Erytromycin;Sør;146;6.1643835616;93.835616438;9;137
2010;Blod;Staphylococcus aureus;Erytromycin;Vest;164;8.5365853659;91.463414634;14;150
2010;Blod;Staphylococcus aureus;Erytromycin;Midt;125;3.2;96.8;4;121
2010;Blod;Staphylococcus aureus;Erytromycin;Nord;112;4.4642857143;95.535714286;5;107
2010;Blod;Staphylococcus aureus;Fucidin;Oslo/Akershus;256;3.125;96.875;8;248
2010;Blod;Staphylococcus aureus;Fucidin;Øst;195;2.0512820513;97.948717949;4;191
2010;Blod;Staphylococcus aureus;Fucidin;Sør;146;3.4246575342;96.575342466;5;141
2010;Blod;Staphylococcus aureus;Fucidin;Vest;164;3.0487804878;96.951219512;5;159
2010;Blod;Staphylococcus aureus;Fucidin;Midt;125;6.4;93.6;8;117
2010;Blod;Staphylococcus aureus;Fucidin;Nord;112;2.6785714286;97.321428571;3;109
2010;Blod;Staphylococcus aureus;Fucidin;Norge;998;3.3066132265;96.693386774;33;965
2010;Blod;Staphylococcus aureus;Gentamicin;Norge;998;0.501002004;99.498997996;5;993
2010;Blod;Staphylococcus aureus;Gentamicin;Oslo/Akershus;256;0;100;0;256
2010;Blod;Staphylococcus aureus;Gentamicin;Øst;195;0;100;0;195
2010;Blod;Staphylococcus aureus;Gentamicin;Sør;146;0.6849315068;99.315068493;1;145
2010;Blod;Staphylococcus aureus;Gentamicin;Vest;164;1.8292682927;98.170731707;3;161
2010;Blod;Staphylococcus aureus;Gentamicin;Midt;125;0;100;0;125
2010;Blod;Staphylococcus aureus;Gentamicin;Nord;112;0.8928571429;99.107142857;1;111
2010;Blod;Staphylococcus aureus;Klindamycin;Oslo/Akershus;256;2.34375;97.65625;6;250
2010;Blod;Staphylococcus aureus;Klindamycin;Øst;195;0;100;0;195
2010;Blod;Staphylococcus aureus;Klindamycin;Sør;146;4.1095890411;95.890410959;6;140
2010;Blod;Staphylococcus aureus;Klindamycin;Vest;164;1.2195121951;98.780487805;2;162
2010;Blod;Staphylococcus aureus;Klindamycin;Midt;125;0.8;99.2;1;124
2010;Blod;Staphylococcus aureus;Klindamycin;Nord;112;1.7857142857;98.214285714;2;110
