ProveAar;Opplegg;Mikrobe;Antibiotika;region;antall;Andel_R;Andel_S_I;antall_R;antall_S_I
2004;Blod;Klebsiella pneumoniae;Gentamicin;Øst;34;0;100;0;34
2004;Blod;Klebsiella pneumoniae;Gentamicin;Oslo/Akershus;39;0;100;0;39
2004;Blod;Klebsiella pneumoniae;Gentamicin;Sør;46;0;100;0;46
2004;Blod;Klebsiella pneumoniae;Gentamicin;Midt;25;0;100;0;25
2004;Blod;Klebsiella pneumoniae;Gentamicin;Nord;35;2.857142857;97.14285714;1;34
2004;Blod;Klebsiella pneumoniae;Gentamicin;Vest;39;0;100;0;39
2004;Blod;Klebsiella pneumoniae;Meropenem;Oslo/Akershus;39;0;100;0;39
2004;Blod;Klebsiella pneumoniae;Meropenem;Vest;39;0;100;0;39
2004;Blod;Klebsiella pneumoniae;Meropenem;Midt;25;0;100;0;25
2004;Blod;Klebsiella pneumoniae;Meropenem;Sør;45;0;100;0;45
2004;Blod;Klebsiella pneumoniae;Meropenem;Øst;34;0;100;0;34
2004;Blod;Klebsiella pneumoniae;Meropenem;Nord;35;0;100;0;35
2004;Blod;Klebsiella pneumoniae;Meropenem;Norge;217;0;100;0;217
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Norge;217;5.529953917;94.47004608;12;205
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Oslo/Akershus;38;2.631578947;97.36842105;1;37
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Midt;25;12;88;3;22
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Nord;35;2.857142857;97.14285714;1;34
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Øst;34;2.941176471;97.05882353;1;33
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Vest;39;7.692307692;92.30769231;3;36
2004;Blod;Klebsiella pneumoniae;Piperacillin - tazobactam;Sør;46;6.52173913;93.47826087;3;43
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Oslo/Akershus;39;12.82051282;87.17948718;5;34
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Vest;39;5.128205128;94.87179487;2;37
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Øst;34;2.941176471;97.05882353;1;33
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Sør;46;2.173913043;97.82608696;1;45
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Midt;24;4.166666667;95.83333333;1;23
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Nord;35;11.42857143;88.57142857;4;31
2004;Blod;Klebsiella pneumoniae;Trimetoprim - sulfa;Norge;217;6.451612903;93.5483871;14;203
2004;Blod;Klebsiella spp.;Cefotaxim;Norge;94;0;100;0;94
2004;Blod;Klebsiella spp.;Cefotaxim;Øst;36;0;100;0;36
2004;Blod;Klebsiella spp.;Cefotaxim;Vest;4;0;100;0;4
2004;Blod;Klebsiella spp.;Cefotaxim;Midt;3;0;100;0;3
2004;Blod;Klebsiella spp.;Cefotaxim;Sør;2;0;100;0;2
2004;Blod;Klebsiella spp.;Cefotaxim;Oslo/Akershus;49;0;100;0;49
2004;Blod;Klebsiella spp.;Ceftazidim;Sør;2;0;100;0;2
2004;Blod;Klebsiella spp.;Ceftazidim;Øst;36;0;100;0;36
2004;Blod;Klebsiella spp.;Ceftazidim;Midt;3;0;100;0;3
2004;Blod;Klebsiella spp.;Ceftazidim;Vest;4;0;100;0;4
2004;Blod;Klebsiella spp.;Ceftazidim;Oslo/Akershus;48;0;100;0;48
2004;Blod;Klebsiella spp.;Ceftazidim;Norge;93;0;100;0;93
2004;Blod;Klebsiella spp.;Ciprofloxacin;Norge;59;0;100;0;59
2004;Blod;Klebsiella spp.;Ciprofloxacin;Oslo/Akershus;35;0;100;0;35
2004;Blod;Klebsiella spp.;Ciprofloxacin;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;Ciprofloxacin;Øst;19;0;100;0;19
2004;Blod;Klebsiella spp.;Ciprofloxacin;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;Ciprofloxacin;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;ESBL;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;ESBL;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;ESBL;Oslo/Akershus;35;0;100;0;35
2004;Blod;Klebsiella spp.;ESBL;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;ESBL;Øst;17;0;100;0;17
2004;Blod;Klebsiella spp.;ESBL;Norge;57;0;100;0;57
2004;Blod;Klebsiella spp.;Gentamicin;Norge;59;1.694915254;98.30508475;1;58
2004;Blod;Klebsiella spp.;Gentamicin;Øst;19;0;100;0;19
2004;Blod;Klebsiella spp.;Gentamicin;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;Gentamicin;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;Gentamicin;Oslo/Akershus;35;2.857142857;97.14285714;1;34
2004;Blod;Klebsiella spp.;Gentamicin;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;Meropenem;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;Meropenem;Øst;19;0;100;0;19
2004;Blod;Klebsiella spp.;Meropenem;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;Meropenem;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;Meropenem;Oslo/Akershus;35;0;100;0;35
2004;Blod;Klebsiella spp.;Meropenem;Norge;59;0;100;0;59
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Norge;59;1.694915254;98.30508475;1;58
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Oslo/Akershus;35;0;100;0;35
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;Piperacillin - tazobactam;Øst;19;5.263157895;94.73684211;1;18
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Sør;1;0;100;0;1
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Oslo/Akershus;35;2.857142857;97.14285714;1;34
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Øst;19;0;100;0;19
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Midt;2;0;100;0;2
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Vest;2;0;100;0;2
2004;Blod;Klebsiella spp.;Trimetoprim - sulfa;Norge;59;1.694915254;98.30508475;1;58
2004;Blod;Pseudomonas aeruginosa;Aztreonam;Norge;606;1.815181518;98.18481848;11;595
2004;Blod;Pseudomonas aeruginosa;Aztreonam;Nord;606;1.815181518;98.18481848;11;595
2004;Blod;Pseudomonas aeruginosa;Cefepim;Nord;606;5.610561056;94.38943894;34;572
2004;Blod;Pseudomonas aeruginosa;Cefepim;Norge;606;5.610561056;94.38943894;34;572
2004;Blod;Pseudomonas aeruginosa;Ceftazidim;Norge;606;1.155115512;98.84488449;7;599
2004;Blod;Pseudomonas aeruginosa;Ceftazidim;Nord;606;1.155115512;98.84488449;7;599
2004;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Nord;606;6.270627063;93.72937294;38;568
2004;Blod;Pseudomonas aeruginosa;Ciprofloxacin;Norge;606;6.270627063;93.72937294;38;568
2004;Blod;Pseudomonas aeruginosa;Imipenem;Norge;606;7.095709571;92.90429043;43;563
2004;Blod;Pseudomonas aeruginosa;Imipenem;Nord;606;7.095709571;92.90429043;43;563
2004;Blod;Pseudomonas aeruginosa;Meropenem;Nord;606;0.825082508;99.17491749;5;601
2004;Blod;Pseudomonas aeruginosa;Meropenem;Norge;606;0.825082508;99.17491749;5;601
2004;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Norge;606;2.640264026;97.35973597;16;590
2004;Blod;Pseudomonas aeruginosa;Piperacillin - tazobactam;Nord;606;2.640264026;97.35973597;16;590
2004;Blod;Pseudomonas aeruginosa;Tobramycin;Nord;606;0.495049505;99.5049505;3;603
2004;Blod;Pseudomonas aeruginosa;Tobramycin;Norge;606;0.495049505;99.5049505;3;603
2004;Blod;Staphylococcus aureus;Betalaktamase;Norge;625;67.36;32.64;421;204
2004;Blod;Staphylococcus aureus;Betalaktamase;Oslo/Akershus;152;73.68421053;26.31578947;112;40
2004;Blod;Staphylococcus aureus;Betalaktamase;Øst;141;72.34042553;27.65957447;102;39
2004;Blod;Staphylococcus aureus;Betalaktamase;Sør;92;51.08695652;48.91304348;47;45
2004;Blod;Staphylococcus aureus;Betalaktamase;Midt;68;72.05882353;27.94117647;49;19
2004;Blod;Staphylococcus aureus;Betalaktamase;Nord;86;66.27906977;33.72093023;57;29
2004;Blod;Staphylococcus aureus;Betalaktamase;Vest;86;62.79069767;37.20930233;54;32
2004;Blod;Staphylococcus aureus;Erytromycin;Oslo/Akershus;153;3.267973856;96.73202614;5;148
2004;Blod;Staphylococcus aureus;Erytromycin;Vest;86;3.488372093;96.51162791;3;83
2004;Blod;Staphylococcus aureus;Erytromycin;Midt;68;0;100;0;68
2004;Blod;Staphylococcus aureus;Erytromycin;Nord;86;3.488372093;96.51162791;3;83
2004;Blod;Staphylococcus aureus;Erytromycin;Sør;91;5.494505495;94.50549451;5;86
2004;Blod;Staphylococcus aureus;Erytromycin;Øst;141;0.709219858;99.29078014;1;140
2004;Blod;Staphylococcus aureus;Erytromycin;Norge;625;2.72;97.28;17;608
2004;Blod;Staphylococcus aureus;Fucidin;Norge;626;4.313099042;95.68690096;27;599
2004;Blod;Staphylococcus aureus;Fucidin;Oslo/Akershus;153;3.267973856;96.73202614;5;148
2004;Blod;Staphylococcus aureus;Fucidin;Øst;141;2.836879433;97.16312057;4;137
2004;Blod;Staphylococcus aureus;Fucidin;Vest;86;8.139534884;91.86046512;7;79
2004;Blod;Staphylococcus aureus;Fucidin;Midt;68;1.470588235;98.52941176;1;67
2004;Blod;Staphylococcus aureus;Fucidin;Nord;86;4.651162791;95.34883721;4;82
2004;Blod;Staphylococcus aureus;Fucidin;Sør;92;6.52173913;93.47826087;6;86
2004;Blod;Staphylococcus aureus;Gentamicin;Oslo/Akershus;153;0;100;0;153
2004;Blod;Staphylococcus aureus;Gentamicin;Øst;141;0;100;0;141
2004;Blod;Staphylococcus aureus;Gentamicin;Vest;86;0;100;0;86
2004;Blod;Staphylococcus aureus;Gentamicin;Midt;67;0;100;0;67
2004;Blod;Staphylococcus aureus;Gentamicin;Nord;86;0;100;0;86
2004;Blod;Staphylococcus aureus;Gentamicin;Sør;91;2.197802198;97.8021978;2;89
2004;Blod;Staphylococcus aureus;Gentamicin;Norge;624;0.320512821;99.67948718;2;622
2004;Blod;Staphylococcus aureus;Linezolid;Norge;625;0;100;0;625
2004;Blod;Staphylococcus aureus;Linezolid;Oslo/Akershus;152;0;100;0;152
2004;Blod;Staphylococcus aureus;Linezolid;Øst;141;0;100;0;141
2004;Blod;Staphylococcus aureus;Linezolid;Sør;92;0;100;0;92
2004;Blod;Staphylococcus aureus;Linezolid;Vest;86;0;100;0;86
2004;Blod;Staphylococcus aureus;Linezolid;Midt;68;0;100;0;68
2004;Blod;Staphylococcus aureus;Linezolid;Nord;86;0;100;0;86
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Oslo/Akershus;134;0;100;0;134
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Øst;124;0;100;0;124
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Vest;89;0;100;0;89
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Midt;52;0;100;0;52
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Nord;66;0;100;0;66
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Sør;115;0;100;0;115
2004;Blod;Streptococcus pneumoniae;Cefotaxim;Norge;580;0;100;0;580
2004;Blod;Streptococcus pneumoniae;Erytromycin;Norge;581;10.32702238;89.67297762;60;521
2004;Blod;Streptococcus pneumoniae;Erytromycin;Oslo/Akershus;134;15.67164179;84.32835821;21;113
2004;Blod;Streptococcus pneumoniae;Erytromycin;Øst;124;11.29032258;88.70967742;14;110
2004;Blod;Streptococcus pneumoniae;Erytromycin;Sør;115;8.695652174;91.30434783;10;105
2004;Blod;Streptococcus pneumoniae;Erytromycin;Vest;89;10.11235955;89.88764045;9;80
2004;Blod;Streptococcus pneumoniae;Erytromycin;Midt;53;1.886792453;98.11320755;1;52
2004;Blod;Streptococcus pneumoniae;Erytromycin;Nord;66;7.575757576;92.42424242;5;61
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Sør;115;0.869565217;99.13043478;1;114
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Oslo/Akershus;134;0.746268657;99.25373134;1;133
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Øst;123;2.43902439;97.56097561;3;120
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Vest;89;1.123595506;98.87640449;1;88
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Midt;53;3.773584906;96.22641509;2;51
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Nord;66;6.060606061;93.93939394;4;62
2004;Blod;Streptococcus pneumoniae;Trimetoprim - sulfa;Norge;580;2.068965517;97.93103448;12;568
2004;Sår;Staphylococcus aureus;Betalaktamase;Norge;1055;76.20853081;23.79146919;804;251
2004;Sår;Staphylococcus aureus;Betalaktamase;Oslo/Akershus;287;71.42857143;28.57142857;205;82
2004;Sår;Staphylococcus aureus;Betalaktamase;Øst;211;76.30331754;23.69668246;161;50
2004;Sår;Staphylococcus aureus;Betalaktamase;Sør;158;77.84810127;22.15189873;123;35
2004;Sår;Staphylococcus aureus;Betalaktamase;Vest;148;81.75675676;18.24324324;121;27
2004;Sår;Staphylococcus aureus;Betalaktamase;Midt;148;75;25;111;37
2004;Sår;Staphylococcus aureus;Betalaktamase;Nord;103;80.58252427;19.41747573;83;20
2004;Sår;Staphylococcus aureus;Erytromycin;Oslo/Akershus;292;4.109589041;95.89041096;12;280
2004;Sår;Staphylococcus aureus;Erytromycin;Øst;216;5.092592593;94.90740741;11;205
2004;Sår;Staphylococcus aureus;Erytromycin;Vest;149;5.369127517;94.63087248;8;141
2004;Sår;Staphylococcus aureus;Erytromycin;Midt;148;2.027027027;97.97297297;3;145
2004;Sår;Staphylococcus aureus;Erytromycin;Nord;103;0.970873786;99.02912621;1;102
2004;Sår;Staphylococcus aureus;Erytromycin;Sør;157;5.732484076;94.26751592;9;148
2004;Sår;Staphylococcus aureus;Erytromycin;Norge;1065;4.131455399;95.8685446;44;1021
2004;Sår;Staphylococcus aureus;Fucidin;Norge;1064;24.43609023;75.56390977;260;804
2004;Sår;Staphylococcus aureus;Fucidin;Oslo/Akershus;290;21.37931034;78.62068966;62;228
2004;Sår;Staphylococcus aureus;Fucidin;Øst;217;17.97235023;82.02764977;39;178
2004;Sår;Staphylococcus aureus;Fucidin;Sør;157;28.66242038;71.33757962;45;112
2004;Sår;Staphylococcus aureus;Fucidin;Vest;149;26.84563758;73.15436242;40;109
2004;Sår;Staphylococcus aureus;Fucidin;Midt;148;31.08108108;68.91891892;46;102
2004;Sår;Staphylococcus aureus;Fucidin;Nord;103;27.18446602;72.81553398;28;75
2004;Urin;Escherichia coli;Ampicillin;Oslo/Akershus;287;31.35888502;68.64111498;90;197
2004;Urin;Escherichia coli;Ampicillin;Øst;196;32.14285714;67.85714286;63;133
2004;Urin;Escherichia coli;Ampicillin;Vest;135;28.14814815;71.85185185;38;97
2004;Urin;Escherichia coli;Ampicillin;Midt;112;32.14285714;67.85714286;36;76
2004;Urin;Escherichia coli;Ampicillin;Nord;103;23.30097087;76.69902913;24;79
2004;Urin;Escherichia coli;Ampicillin;Sør;166;23.4939759;76.5060241;39;127
2004;Urin;Escherichia coli;Ampicillin;Norge;999;29.02902903;70.97097097;290;709
2004;Urin;Escherichia coli;Ciprofloxacin;Norge;1045;2.392344498;97.6076555;25;1020
2004;Urin;Escherichia coli;Ciprofloxacin;Oslo/Akershus;296;2.702702703;97.2972973;8;288
2004;Urin;Escherichia coli;Ciprofloxacin;Øst;202;3.465346535;96.53465347;7;195
2004;Urin;Escherichia coli;Ciprofloxacin;Sør;167;2.395209581;97.60479042;4;163
2004;Urin;Escherichia coli;Ciprofloxacin;Vest;151;1.324503311;98.67549669;2;149
2004;Urin;Escherichia coli;Ciprofloxacin;Midt;126;1.587301587;98.41269841;2;124
2004;Urin;Escherichia coli;Ciprofloxacin;Nord;103;1.941747573;98.05825243;2;101
2004;Urin;Escherichia coli;ESBL;Oslo/Akershus;258;0.387596899;99.6124031;1;257
2004;Urin;Escherichia coli;ESBL;Øst;192;0.520833333;99.47916667;1;191
2004;Urin;Escherichia coli;ESBL;Vest;148;0;100;0;148
2004;Urin;Escherichia coli;ESBL;Midt;77;0;100;0;77
2004;Urin;Escherichia coli;ESBL;Nord;103;0;100;0;103
2004;Urin;Escherichia coli;ESBL;Sør;167;0.598802395;99.4011976;1;166
2004;Urin;Escherichia coli;ESBL;Norge;945;0.317460317;99.68253968;3;942
2004;Urin;Escherichia coli;Mecillinam;Norge;1043;1.917545542;98.08245446;20;1023
2004;Urin;Escherichia coli;Mecillinam;Oslo/Akershus;297;1.346801347;98.65319865;4;293
2004;Urin;Escherichia coli;Mecillinam;Øst;202;0.99009901;99.00990099;2;200
2004;Urin;Escherichia coli;Mecillinam;Sør;167;0.598802395;99.4011976;1;166
2004;Urin;Escherichia coli;Mecillinam;Vest;151;4.635761589;95.36423841;7;144
2004;Urin;Escherichia coli;Mecillinam;Midt;123;3.25203252;96.74796748;4;119
2004;Urin;Escherichia coli;Mecillinam;Nord;103;1.941747573;98.05825243;2;101
2004;Urin;Escherichia coli;Nitrofurantoin;Oslo/Akershus;297;0;100;0;297
2004;Urin;Escherichia coli;Nitrofurantoin;Øst;202;0;100;0;202
2004;Urin;Escherichia coli;Nitrofurantoin;Vest;151;0.662251656;99.33774834;1;150
2004;Urin;Escherichia coli;Nitrofurantoin;Midt;126;0.793650794;99.20634921;1;125
2004;Urin;Escherichia coli;Nitrofurantoin;Nord;103;0.970873786;99.02912621;1;102
2004;Urin;Escherichia coli;Nitrofurantoin;Sør;167;0;100;0;167
2004;Urin;Escherichia coli;Nitrofurantoin;Norge;1046;0.286806883;99.71319312;3;1043
2004;Urin;Escherichia coli;Trimetoprim;Norge;1019;17.76251227;82.23748773;181;838
2004;Urin;Escherichia coli;Trimetoprim;Oslo/Akershus;289;18.68512111;81.31487889;54;235
2004;Urin;Escherichia coli;Trimetoprim;Øst;200;20.5;79.5;41;159
2004;Urin;Escherichia coli;Trimetoprim;Sør;166;18.6746988;81.3253012;31;135
2004;Urin;Escherichia coli;Trimetoprim;Midt;117;9.401709402;90.5982906;11;106
2004;Urin;Escherichia coli;Trimetoprim;Nord;103;17.47572816;82.52427184;18;85
2004;Urin;Escherichia coli;Trimetoprim;Vest;144;18.05555556;81.94444444;26;118
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Oslo/Akershus;115;3.47826087;96.52173913;4;111
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Vest;60;0;100;0;60
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Midt;68;7.352941176;92.64705882;5;63
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Nord;50;0;100;0;50
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Sør;76;1.315789474;98.68421053;1;75
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Øst;100;4;96;4;96
2004;Luft;Haemophilus influenzae;Amoxicillin / Clavulanat;Norge;469;2.985074627;97.01492537;14;455
2004;Luft;Haemophilus influenzae;Ampicillin;Norge;471;10.82802548;89.17197452;51;420
2004;Luft;Haemophilus influenzae;Ampicillin;Oslo/Akershus;115;11.30434783;88.69565217;13;102
2004;Luft;Haemophilus influenzae;Ampicillin;Øst;100;11;89;11;89
2004;Luft;Haemophilus influenzae;Ampicillin;Vest;60;8.333333333;91.66666667;5;55
2004;Luft;Haemophilus influenzae;Ampicillin;Midt;69;11.5942029;88.4057971;8;61
2004;Luft;Haemophilus influenzae;Ampicillin;Nord;50;10;90;5;45
2004;Luft;Haemophilus influenzae;Ampicillin;Sør;77;11.68831169;88.31168831;9;68
2004;Luft;Haemophilus influenzae;Betalaktamase;Oslo/Akershus;117;8.547008547;91.45299145;10;107
2004;Luft;Haemophilus influenzae;Betalaktamase;Øst;100;9;91;9;91
2004;Luft;Haemophilus influenzae;Betalaktamase;Vest;60;8.333333333;91.66666667;5;55
2004;Luft;Haemophilus influenzae;Betalaktamase;Midt;68;8.823529412;91.17647059;6;62
2004;Luft;Haemophilus influenzae;Betalaktamase;Nord;50;8;92;4;46
2004;Luft;Haemophilus influenzae;Betalaktamase;Sør;77;9.090909091;90.90909091;7;70
2004;Luft;Haemophilus influenzae;Betalaktamase;Norge;472;8.686440678;91.31355932;41;431
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Norge;472;16.52542373;83.47457627;78;394
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Øst;100;22;78;22;78
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Sør;77;16.88311688;83.11688312;13;64
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Oslo/Akershus;117;16.23931624;83.76068376;19;98
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Vest;60;8.333333333;91.66666667;5;55
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Midt;68;20.58823529;79.41176471;14;54
2004;Luft;Haemophilus influenzae;Trimetoprim - sulfa;Nord;50;10;90;5;45
2005;Blod;Enterococcus faecalis;Ampicillin;Oslo/Akershus;46;0;100;0;46
2005;Blod;Enterococcus faecalis;Ampicillin;Øst;53;0;100;0;53
2005;Blod;Enterococcus faecalis;Ampicillin;Vest;42;0;100;0;42
2005;Blod;Enterococcus faecalis;Ampicillin;Midt;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Ampicillin;Nord;21;0;100;0;21
2005;Blod;Enterococcus faecalis;Ampicillin;Sør;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Ampicillin;Norge;236;0;100;0;236
2005;Blod;Enterococcus faecalis;Linezolid;Norge;236;0;100;0;236
2005;Blod;Enterococcus faecalis;Linezolid;Midt;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Linezolid;Øst;53;0;100;0;53
2005;Blod;Enterococcus faecalis;Linezolid;Sør;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Linezolid;Vest;42;0;100;0;42
2005;Blod;Enterococcus faecalis;Linezolid;Oslo/Akershus;46;0;100;0;46
2005;Blod;Enterococcus faecalis;Linezolid;Nord;21;0;100;0;21
2005;Blod;Enterococcus faecalis;Vancomycin;Oslo/Akershus;46;0;100;0;46
2005;Blod;Enterococcus faecalis;Vancomycin;Sør;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Vancomycin;Øst;53;0;100;0;53
2005;Blod;Enterococcus faecalis;Vancomycin;Vest;42;0;100;0;42
2005;Blod;Enterococcus faecalis;Vancomycin;Nord;21;0;100;0;21
2005;Blod;Enterococcus faecalis;Vancomycin;Midt;37;0;100;0;37
2005;Blod;Enterococcus faecalis;Vancomycin;Norge;236;0;100;0;236
2005;Blod;Enterococcus faecium;Ampicillin;Norge;56;80.35714286;19.64285714;45;11
2005;Blod;Enterococcus faecium;Ampicillin;Øst;7;85.71428571;14.28571429;6;1
2005;Blod;Enterococcus faecium;Ampicillin;Sør;12;58.33333333;41.66666667;7;5
2005;Blod;Enterococcus faecium;Ampicillin;Vest;14;85.71428571;14.28571429;12;2
2005;Blod;Enterococcus faecium;Ampicillin;Oslo/Akershus;9;88.88888889;11.11111111;8;1
2005;Blod;Enterococcus faecium;Ampicillin;Midt;9;88.88888889;11.11111111;8;1
2005;Blod;Enterococcus faecium;Ampicillin;Nord;5;80;20;4;1
2005;Blod;Enterococcus faecium;Linezolid;Oslo/Akershus;9;0;100;0;9
2005;Blod;Enterococcus faecium;Linezolid;Sør;12;0;100;0;12
2005;Blod;Enterococcus faecium;Linezolid;Vest;14;0;100;0;14
2005;Blod;Enterococcus faecium;Linezolid;Øst;7;0;100;0;7
2005;Blod;Enterococcus faecium;Linezolid;Midt;9;0;100;0;9
2005;Blod;Enterococcus faecium;Linezolid;Nord;5;0;100;0;5
2005;Blod;Enterococcus faecium;Linezolid;Norge;56;0;100;0;56
2005;Blod;Enterococcus faecium;Vancomycin;Norge;56;0;100;0;56
2005;Blod;Enterococcus faecium;Vancomycin;Midt;9;0;100;0;9
2005;Blod;Enterococcus faecium;Vancomycin;Øst;7;0;100;0;7
2005;Blod;Enterococcus faecium;Vancomycin;Sør;12;0;100;0;12
2005;Blod;Enterococcus faecium;Vancomycin;Vest;14;0;100;0;14
2005;Blod;Enterococcus faecium;Vancomycin;Oslo/Akershus;9;0;100;0;9
2005;Blod;Enterococcus faecium;Vancomycin;Nord;5;0;100;0;5
2005;Blod;Enterococcus spp.;Ampicillin;Øst;4;0;100;0;4
2005;Blod;Enterococcus spp.;Ampicillin;Sør;1;0;100;0;1
2005;Blod;Enterococcus spp.;Ampicillin;Oslo/Akershus;24;8.333333333;91.66666667;2;22
2005;Blod;Enterococcus spp.;Ampicillin;Midt;1;100;0;1;0
2005;Blod;Enterococcus spp.;Ampicillin;Vest;3;0;100;0;3
2005;Blod;Enterococcus spp.;Ampicillin;Norge;33;9.090909091;90.90909091;3;30
2005;Blod;Enterococcus spp.;Linezolid;Norge;33;0;100;0;33
2005;Blod;Enterococcus spp.;Linezolid;Oslo/Akershus;24;0;100;0;24
2005;Blod;Enterococcus spp.;Linezolid;Øst;4;0;100;0;4
2005;Blod;Enterococcus spp.;Linezolid;Sør;1;0;100;0;1
2005;Blod;Enterococcus spp.;Linezolid;Vest;3;0;100;0;3
2005;Blod;Enterococcus spp.;Linezolid;Midt;1;0;100;0;1
2005;Blod;Enterococcus spp.;Vancomycin;Oslo/Akershus;24;0;100;0;24
2005;Blod;Enterococcus spp.;Vancomycin;Øst;4;0;100;0;4
2005;Blod;Enterococcus spp.;Vancomycin;Midt;1;0;100;0;1
2005;Blod;Enterococcus spp.;Vancomycin;Sør;1;100;0;1;0
2005;Blod;Enterococcus spp.;Vancomycin;Vest;3;0;100;0;3
2005;Blod;Enterococcus spp.;Vancomycin;Norge;33;3.03030303;96.96969697;1;32
2005;Blod;Escherichia coli;Ampicillin;Norge;990;32.42424242;67.57575758;321;669
2005;Blod;Escherichia coli;Ampicillin;Øst;139;30.21582734;69.78417266;42;97
2005;Blod;Escherichia coli;Ampicillin;Oslo/Akershus;203;33.49753695;66.50246305;68;135
2005;Blod;Escherichia coli;Ampicillin;Vest;196;34.18367347;65.81632653;67;129
2005;Blod;Escherichia coli;Ampicillin;Sør;162;39.50617284;60.49382716;64;98
2005;Blod;Escherichia coli;Ampicillin;Nord;101;27.72277228;72.27722772;28;73
2005;Blod;Escherichia coli;Ampicillin;Midt;189;27.51322751;72.48677249;52;137
2005;Blod;Escherichia coli;Cefotaxim;Oslo/Akershus;203;1.477832512;98.52216749;3;200
2005;Blod;Escherichia coli;Cefotaxim;Sør;162;0;100;0;162
2005;Blod;Escherichia coli;Cefotaxim;Øst;139;0;100;0;139
2005;Blod;Escherichia coli;Cefotaxim;Midt;189;0.529100529;99.47089947;1;188
2005;Blod;Escherichia coli;Cefotaxim;Nord;101;0;100;0;101
